GCId,Type,Cause,UsedHeap,PauseTime
3202,ParallelScavenge,Allocation Failure,32320376,1193443
3203,ParallelScavenge,Allocation Failure,32377720,3051995
3204,ParallelScavenge,Allocation Failure,32361336,3083295
3205,ParallelScavenge,Allocation Failure,32377720,1103386
3206,ParallelScavenge,Allocation Failure,32426872,1061435
3207,ParallelScavenge,Allocation Failure,32443256,3681280
3208,ParallelScavenge,Allocation Failure,32402296,2888511
3209,ParallelScavenge,Allocation Failure,32492408,1177893
3210,ParallelScavenge,Allocation Failure,32508792,1292634
3211,ParallelScavenge,Allocation Failure,32533368,1186522
3212,ParallelScavenge,Allocation Failure,32525176,1208178
3213,ParallelScavenge,Allocation Failure,32557944,1968948
3214,ParallelScavenge,Allocation Failure,32557944,1158887
3215,ParallelScavenge,Allocation Failure,32557944,3144700
3216,ParallelScavenge,Allocation Failure,32525176,2702333
3217,ParallelScavenge,Allocation Failure,32557944,2095578
3218,ParallelScavenge,Allocation Failure,32574328,1221961
3219,ParallelScavenge,Allocation Failure,32623480,3399005
3220,ParallelScavenge,Allocation Failure,32607096,3554882
3221,ParallelScavenge,Allocation Failure,32631672,1783117
3222,ParallelScavenge,Allocation Failure,32664440,1534243
3223,ParallelScavenge,Allocation Failure,32689016,2228977
3224,ParallelScavenge,Allocation Failure,32672632,2656838
3225,ParallelScavenge,Allocation Failure,32729976,1099355
3226,ParallelScavenge,Allocation Failure,32746360,2849727
3227,ParallelScavenge,Allocation Failure,32770936,2773513
3228,ParallelScavenge,Allocation Failure,32754552,2360360
3229,ParallelScavenge,Allocation Failure,32803704,3416975
3230,ParallelScavenge,Allocation Failure,32820088,2862104
3231,ParallelScavenge,Allocation Failure,32836472,1988528
3232,ParallelScavenge,Allocation Failure,32820088,1332425
3233,ParallelScavenge,Allocation Failure,32869240,3008455
3234,ParallelScavenge,Allocation Failure,32893816,3724270
3235,ParallelScavenge,Allocation Failure,32877432,1947840
3236,ParallelScavenge,Allocation Failure,32926584,1238465
3237,ParallelScavenge,Allocation Failure,32951160,1258817
3238,ParallelScavenge,Allocation Failure,32975736,2850239
3239,ParallelScavenge,Allocation Failure,32992120,2338853
3240,ParallelScavenge,Allocation Failure,33041272,3247620
3241,ParallelScavenge,Allocation Failure,33033080,3130485
3242,ParallelScavenge,Allocation Failure,33082232,3115007
3243,ParallelScavenge,Allocation Failure,33074040,1721201
3244,ParallelScavenge,Allocation Failure,33115000,2083354
3245,ParallelScavenge,Allocation Failure,33131384,1089368
3246,ParallelScavenge,Allocation Failure,33180536,1869397
3247,ParallelScavenge,Allocation Failure,33172344,3095168
3248,ParallelScavenge,Allocation Failure,33155960,1207002
3249,ParallelScavenge,Allocation Failure,33213304,1299843
3250,ParallelScavenge,Allocation Failure,33270648,2985635
3251,ParallelScavenge,Allocation Failure,33262456,2849435
3252,ParallelScavenge,Allocation Failure,33287032,1861370
3253,ParallelScavenge,Allocation Failure,33303416,3259685
3254,ParallelScavenge,Allocation Failure,33319800,3120650
3255,ParallelScavenge,Allocation Failure,33336184,2617705
3256,ParallelScavenge,Allocation Failure,33360760,2884110
3257,ParallelScavenge,Allocation Failure,33409912,3406175
3258,ParallelScavenge,Allocation Failure,33360760,1931940
3259,ParallelScavenge,Allocation Failure,33385336,1140592
3260,ParallelScavenge,Allocation Failure,33442680,1670355
3261,ParallelScavenge,Allocation Failure,33426296,1138432
3262,ParallelScavenge,Allocation Failure,33508216,3126915
3263,ParallelScavenge,Allocation Failure,33475448,1167748
3264,ParallelScavenge,Allocation Failure,33573752,3237397
3265,ParallelScavenge,Allocation Failure,33565560,2415742
3266,ParallelScavenge,Allocation Failure,33581944,2151877
3267,ParallelScavenge,Allocation Failure,33606520,3557930
3268,ParallelScavenge,Allocation Failure,33622904,2980597
3269,ParallelScavenge,Allocation Failure,33639288,3259420
3270,ParallelScavenge,Allocation Failure,33688440,3036720
3271,ParallelScavenge,Allocation Failure,33672056,1161385
3272,ParallelScavenge,Allocation Failure,33696632,1177257
3273,ParallelScavenge,Allocation Failure,33762168,3251575
3274,ParallelScavenge,Allocation Failure,33729400,1945540
3275,ParallelScavenge,Allocation Failure,33811320,1567568
3276,ParallelScavenge,Allocation Failure,33827704,1577178
3277,ParallelScavenge,Allocation Failure,33811320,2102276
3278,ParallelScavenge,Allocation Failure,33827704,1082039
3279,ParallelScavenge,Allocation Failure,33893240,1511833
3280,ParallelScavenge,Allocation Failure,33860472,1905762
3281,ParallelScavenge,Allocation Failure,33893240,1419427
3282,ParallelScavenge,Allocation Failure,33893240,1221084
3283,ParallelScavenge,Allocation Failure,33893240,2664792
3284,ParallelScavenge,Allocation Failure,33860472,3135247
3285,ParallelScavenge,Allocation Failure,33909624,3147225
3286,ParallelScavenge,Allocation Failure,33934200,3472860
3287,ParallelScavenge,Allocation Failure,33958776,1671662
3288,ParallelScavenge,Allocation Failure,33991544,1900435
3289,ParallelScavenge,Allocation Failure,34057080,2864520
3290,ParallelScavenge,Allocation Failure,34032504,1185000
